LIS_CTR,LIS_MAT,LIS_GPO
1620191,4,L
1620094,4,L
1620190,4,L
1620041,4,L
1620168,4,L
1620021,4,L
1620183,4,L
1620017,4,L
1620171,4,L
1620028,4,L
1620243,4,L
1620205,4,L
1620039,4,L
1620096,4,L
1620206,4,L
1620038,4,L
1520124,4,L
1620180,4,L
1620024,4,L
1620173,4,L
1520158,4,L
1620042,4,L
1620043,4,L
1620026,4,L
1620022,4,L
1620191,3,L
1620094,3,L
1520008,3,L
1620190,3,L
1620041,3,L
1620168,3,L
1620021,3,L
1620183,3,L
1620017,3,L
1520056,3,L
1520060,3,L
1620171,3,L
1620265,3,L
1620028,3,L
1520079,3,L
1620243,3,L
1620205,3,L
1620039,3,L
1620096,3,L
1620206,3,L
1620038,3,L
1520124,3,L
1620180,3,L
1620024,3,L
1620173,3,L
1520198,3,L
1620042,3,L
1620043,3,L
1620026,3,L
1620022,3,L
1620191,6,L
1620190,6,L
1620041,6,L
1620168,6,L
1620021,6,L
1620183,6,L
1620017,6,L
1520060,6,L
1620171,6,L
1620028,6,L
1520079,6,L
1620039,6,L
1620038,6,L
1620180,6,L
1620024,6,L
1620173,6,L
1520198,6,L
1620026,6,L
1620022,6,L
1620191,2,L
1620094,2,L
1620190,2,L
1620041,2,L
1620168,2,L
1620021,2,L
1620183,2,L
1620017,2,L
1520060,2,L
1620171,2,L
1620028,2,L
1520079,2,L
1620243,2,L
1620205,2,L
1620039,2,L
1620096,2,L
1620206,2,L
1620038,2,L
1620180,2,L
1620024,2,L
1620173,2,L
1620042,2,L
1620043,2,L
1620026,2,L
1620022,2,L
1620191,5,L
1620094,5,L
1520008,5,L
1620190,5,L
1620041,5,L
1620168,5,L
1620021,5,L
1620183,5,L
1620017,5,L
1520056,5,L
1520060,5,L
1620171,5,L
1620265,5,L
1620028,5,L
1520079,5,L
1620243,5,L
1620205,5,L
1620039,5,L
1620096,5,L
1620206,5,L
1620038,5,L
1520124,5,L
1620180,5,L
1620024,5,L
1620173,5,L
1520158,5,L
1520198,5,L
1620042,5,L
1620043,5,L
1620026,5,L
1620022,5,L
1620034,1,M
1620023,1,M
1620016,1,M
1620015,1,M
1620263,1,M
1620244,1,M
1620020,1,M
1620073,1,M
1620032,1,M
1620033,1,M
1620013,1,M
1620019,1,M
1620014,1,M
1620163,1,M
1620195,1,M
1620037,1,M
1620035,1,M
1620036,1,M
1620034,4,M
1620023,4,M
1620016,4,M
1620015,4,M
1620263,4,M
1620244,4,M
1620025,4,M
1620020,4,M
1620186,4,M
1620073,4,M
1620032,4,M
1620067,4,M
1620232,4,M
1620033,4,M
1620013,4,M
1620019,4,M
1620086,4,M
1620014,4,M
1620077,4,M
1620195,4,M
1620027,4,M
1620037,4,M
1620076,4,M
1620035,4,M
1620036,4,M
1620227,4,M
1620031,4,M
1620034,3,M
1620023,3,M
1620016,3,M
1620015,3,M
1620263,3,M
1620244,3,M
1620025,3,M
1620020,3,M
1620073,3,M
1620032,3,M
1620067,3,M
1620033,3,M
1620013,3,M
1620019,3,M
1620086,3,M
1620014,3,M
1620077,3,M
1620195,3,M
1620027,3,M
1620037,3,M
1620076,3,M
1620035,3,M
1620036,3,M
1620227,3,M
1620031,3,M
1620034,6,M
1620016,6,M
1620015,6,M
1620244,6,M
1620025,6,M
1620020,6,M
1620073,6,M
1620032,6,M
1620067,6,M
1620033,6,M
1620013,6,M
1620019,6,M
1620086,6,M
1620014,6,M
1620077,6,M
1620195,6,M
1620027,6,M
1620037,6,M
1620076,6,M
1620035,6,M
1620036,6,M
1620227,6,M
1620031,6,M
1620034,2,M
1620023,2,M
1620016,2,M
1620015,2,M
1620263,2,M
1620244,2,M
1620025,2,M
1620020,2,M
1620073,2,M
1620032,2,M
1620067,2,M
1620033,2,M
1620013,2,M
1620019,2,M
1620086,2,M
1620014,2,M
1620077,2,M
1620195,2,M
1620027,2,M
1620037,2,M
1620076,2,M
1620035,2,M
1620036,2,M
1620227,2,M
1620031,2,M
1620034,5,M
1620023,5,M
1620016,5,M
1620015,5,M
1620263,5,M
1620244,5,M
1620025,5,M
1620020,5,M
1620186,5,M
1620073,5,M
1620032,5,M
1620067,5,M
1620232,5,M
1620033,5,M
1620013,5,M
1620019,5,M
1620086,5,M
1620014,5,M
1620077,5,M
1620195,5,M
1620027,5,M
1620037,5,M
1620076,5,M
1620035,5,M
1620036,5,M
1620227,5,M
1620031,5,M
1520007,12,N
1620010,12,N
1520030,12,N
14ISC079,12,N
1520053,12,N
14IAD049,12,N
1520068,12,N
1520069,12,N
1520080,12,N
1520203,12,N
12IAD0229,12,N
1520153,12,N
1520158,12,N
1520169,12,N
1520190,12,N
1520191,12,N
14IAD062,12,N
1520007,11,N
1620010,11,N
1520030,11,N
14ISC079,11,N
1520068,11,N
1520069,11,N
1520080,11,N
1620232,11,N
1520203,11,N
1520153,11,N
1520169,11,N
1520190,11,N
1520191,11,N
1520007,7,N
1620010,7,N
1520030,7,N
1520053,7,N
1620186,7,N
1520068,7,N
1520069,7,N
1520080,7,N
1620232,7,N
1520203,7,N
1520153,7,N
1520158,7,N
1520169,7,N
1520190,7,N
1520191,7,N
1520007,9,N
1520008,9,N
1620010,9,N
1520030,9,N
1520053,9,N
14IAD049,9,N
1520056,9,N
1520068,9,N
1620265,9,N
1520069,9,N
1520080,9,N
1520203,9,N
12IAD0229,9,N
1520153,9,N
1520158,9,N
1520169,9,N
1520190,9,N
1520191,9,N
14IAD062,9,N
1520007,13,N
1620010,13,N
1520030,13,N
1520053,13,N
1520056,13,N
1520068,13,N
1620265,13,N
1520080,13,N
1520203,13,N
1520153,13,N
1520158,13,N
1520198,13,N
1520169,13,N
1520190,13,N
1520191,13,N
1520007,8,N
1620010,8,N
1520030,8,N
14ISC079,8,N
1520053,8,N
1620186,8,N
1520068,8,N
1520069,8,N
1520080,8,N
1520203,8,N
1520153,8,N
1520169,8,N
1520190,8,N
1520191,8,N
14IAD062,8,N
1520007,10,N
1620010,10,N
1520030,10,N
14IAD071,10,N
14IAD072,10,N
1520053,10,N
1520068,10,N
1620265,10,N
1520069,10,N
1520080,10,N
1520203,10,N
14IAD151,10,N
1520153,10,N
1520158,10,N
1520169,10,N
1520190,10,N
1520191,10,N
1520020,12,O
1520028,12,O
1520047,12,O
1520058,12,O
1520070,12,O
1520083,12,O
1520097,12,O
1520106,12,O
1520108,12,O
1520130,12,O
1520145,12,O
1520152,12,O
1520170,12,O
1520184,12,O
1520189,12,O
1520019,11,O
1520020,11,O
1520028,11,O
1520047,11,O
1520053,11,O
1520058,11,O
1520070,11,O
1520083,11,O
1520097,11,O
1520106,11,O
1520108,11,O
1520130,11,O
1520145,11,O
1520152,11,O
1520170,11,O
1520184,11,O
1520189,11,O
1520019,7,O
1520020,7,O
1520028,7,O
1520047,7,O
1520058,7,O
1520070,7,O
1520083,7,O
1520097,7,O
1520106,7,O
1520108,7,O
1520130,7,O
1520145,7,O
1520152,7,O
1520170,7,O
1520184,7,O
1520189,7,O
1520019,9,O
1520020,9,O
1520028,9,O
1520047,9,O
1520058,9,O
1520070,9,O
1520083,9,O
1520097,9,O
1520106,9,O
1520108,9,O
1520130,9,O
1520145,9,O
1520152,9,O
1520170,9,O
1520184,9,O
1520189,9,O
1520019,13,O
1520020,13,O
1520028,13,O
1520047,13,O
1520058,13,O
1520070,13,O
1520083,13,O
1520097,13,O
1520106,13,O
1520108,13,O
1520130,13,O
1520145,13,O
1520152,13,O
1520170,13,O
1520184,13,O
1520189,13,O
1520020,8,O
1520028,8,O
1520047,8,O
1520058,8,O
1520070,8,O
1520083,8,O
1520097,8,O
1520106,8,O
1520108,8,O
1520130,8,O
1520145,8,O
1520152,8,O
1520170,8,O
1520184,8,O
1520189,8,O
1520019,10,O
1520020,10,O
1520028,10,O
1520047,10,O
1520058,10,O
1520070,10,O
1520083,10,O
1520097,10,O
1520106,10,O
1520108,10,O
1520130,10,O
1520145,10,O
1520152,10,O
1520170,10,O
1520184,10,O
1520189,10,O
14IAD070,20,P
14IAD065,20,P
14IAD067,20,P
14IAD071,20,P
14IAD072,20,P
14ISC079,20,P
14IAD177,20,P
12IAD0027,20,P
11IAD0346,20,P
14IAD063,20,P
14IAD059,20,P
14IAD073,20,P
14IAD049,20,P
14IAD143,20,P
1620186,20,P
14IAD054,20,P
14IAD048,20,P
14IAD180,20,P
14IAD047,20,P
14IAD056,20,P
14IAD051,20,P
1620232C,20,P
14IAD064,20,P
14IAD138,20,P
14IAD169,20,P
14IAD068,20,P
14IAD151,20,P
14IAD165,20,P
14IAD196,20,P
14IAD066,20,P
14IAD052,20,P
14IAD050,20,P
14IAD185,20,P
14IAD070,19,P
14IAD065,19,P
14IAD067,19,P
14IAD071,19,P
14IAD072,19,P
14ISC079,19,P
14IAD177,19,P
14IAD063,19,P
14IAD059,19,P
14IAD073,19,P
14IAD143,19,P
14IAD054,19,P
14IAD048,19,P
14IAD180,19,P
14IAD047,19,P
14IAD056,19,P
14IAD051,19,P
14IAD064,19,P
14IAD138,19,P
14IAD181,19,P
14IAD169,19,P
14IAD068,19,P
14IAD165,19,P
14IAD196,19,P
14IAD066,19,P
13IAD065,19,P
14IAD052,19,P
14IAD050,19,P
14IAD185,19,P
14IAD062,19,P
13IAD067,17,P
14IAD070,17,P
14IAD065,17,P
14IAD067,17,P
14IAD071,17,P
14IAD072,17,P
14IAD177,17,P
11IAD0346,17,P
14IAD063,17,P
13IAD217,17,P
13IAD082,17,P
14IAD059,17,P
13IAD053,17,P
14IAD073,17,P
14IAD143,17,P
1620186,17,P
14IAD054,17,P
14IAD048,17,P
14IAD180,17,P
14IAD047,17,P
14IAD056,17,P
14IAD051,17,P
1620232C,17,P
1320209,17,P
14IAD064,17,P
13IAD073,17,P
14IAD138,17,P
14IAD181,17,P
14IAD169,17,P
14IAD068,17,P
14IAD151,17,P
13IAD062,17,P
14IAD165,17,P
14IAD196,17,P
13IAD075,17,P
14IAD066,17,P
14IAD052,17,P
14IAD050,17,P
14IAD185,17,P
13IAD077,17,P
13IAD058,17,P
1220012,17,P
13IAD072,17,P
14IAD070,18,P
14IAD065,18,P
14IAD067,18,P
14IAD071,18,P
14IAD072,18,P
14ISC079,18,P
14IAD177,18,P
14IAD063,18,P
14IAD059,18,P
14IAD073,18,P
14IAD049,18,P
14IAD143,18,P
1620186,18,P
14IAD054,18,P
14IAD047,18,P
14IAD056,18,P
14IAD051,18,P
1620232C,18,P
14IAD064,18,P
14IAD138,18,P
14IAD181,18,P
14IAD169,18,P
14IAD068,18,P
14IAD151,18,P
12IAD0229,18,P
14IAD165,18,P
14IAD196,18,P
13IAD056,18,P
14IAD066,18,P
13IAD065,18,P
14IAD052,18,P
14IAD050,18,P
14IAD185,18,P
14IAD070,15,P
14IAD065,15,P
14IAD067,15,P
14IAD071,15,P
14IAD072,15,P
14IAD177,15,P
13IAD055,15,P
14IAD063,15,P
14IAD059,15,P
14IAD073,15,P
14IAD049,15,P
14IAD143,15,P
14IAD054,15,P
14IAD048,15,P
14IAD180,15,P
14IAD047,15,P
14IAD056,15,P
14IAD051,15,P
14IAD064,15,P
14IAD138,15,P
14IAD181,15,P
14IAD169,15,P
14IAD068,15,P
14IAD151,15,P
14IAD165,15,P
14IAD196,15,P
14IAD066,15,P
13IAD065,15,P
14IAD052,15,P
14IAD050,15,P
14IAD185,15,P
12IAD0012,15,P
14IAD070,14,P
14IAD065,14,P
14IAD067,14,P
14IAD177,14,P
11IAD0346,14,P
14IAD063,14,P
14IAD059,14,P
14IAD073,14,P
14IAD049,14,P
14IAD143,14,P
14IAD054,14,P
14IAD048,14,P
14IAD180,14,P
14IAD047,14,P
14IAD056,14,P
14IAD051,14,P
14IAD064,14,P
14IAD138,14,P
14IAD181,14,P
14IAD169,14,P
14IAD068,14,P
14IAD151,14,P
14IAD165,14,P
14IAD196,14,P
14IAD066,14,P
14IAD052,14,P
14IAD050,14,P
14IAD185,14,P
14IAD062,14,P
14IAD070,16,P
14IAD065,16,P
14IAD067,16,P
14IAD071,16,P
14IAD072,16,P
14ISC079,16,P
14IAD177,16,P
14IAD063,16,P
14IAD059,16,P
14IAD073,16,P
14IAD049,16,P
14IAD143,16,P
14IAD054,16,P
14IAD048,16,P
14IAD180,16,P
14IAD047,16,P
14IAD056,16,P
14IAD051,16,P
1620232C,16,P
14IAD064,16,P
14IAD138,16,P
14IAD169,16,P
14IAD068,16,P
14IAD151,16,P
14IAD165,16,P
14IAD196,16,P
14IAD066,16,P
14IAD052,16,P
14IAD050,16,P
14IAD185,16,P
14IAD062,16,P
13IAD067,21,Q
12IAD0202,21,Q
13IAD217,21,Q
13IAD082,21,Q
12IAD0032,21,Q
13IAD053,21,Q
13IAD032,21,Q
13IAD031,21,Q
13IAD044,21,Q
13IAD142,21,Q
13IAD039,21,Q
13IAD069,21,Q
13IAD071,21,Q
13IAD073,21,Q
13IAD080,21,Q
13IAD194,21,Q
13IAD035,21,Q
13IAD062,21,Q
13IAD041,21,Q
13IAD075,21,Q
1320056,21,Q
13IAD058,21,Q
13IAD072,21,Q
13IAD029,21,Q
13IAD067,22,Q
12IAD0202,22,Q
13IAD082,22,Q
13IAD053,22,Q
13IAD032,22,Q
13IAD031,22,Q
13IAD044,22,Q
13IAD142,22,Q
13IAD039,22,Q
13IAD069,22,Q
13IAD209,22,Q
13IAD071,22,Q
13IAD073,22,Q
14IAD181,22,Q
13IAD080,22,Q
13IAD194,22,Q
13IAD035,22,Q
13IAD041,22,Q
13IAD056,22,Q
13IAD065,22,Q
13IAD058,22,Q
13IAD072,22,Q
13IAD029,22,Q
13IAD067,24,Q
13IAD217,24,Q
13IAD082,24,Q
13IAD053,24,Q
13IAD032,24,Q
13IAD031,24,Q
13IAD044,24,Q
13IAD142,24,Q
13IAD039,24,Q
13IAD069,24,Q
13IAD209,24,Q
13IAD071,24,Q
13IAD073,24,Q
13IAD080,24,Q
13IAD194,24,Q
13IAD035,24,Q
13IAD062,24,Q
13IAD041,24,Q
13IAD075,24,Q
13IAD077,24,Q
13IAD058,24,Q
13IAD072,24,Q
13IAD029,24,Q
13IAD067,25,Q
13IAD082,25,Q
13IAD053,25,Q
13IAD032,25,Q
13IAD031,25,Q
13IAD044,25,Q
13IAD142,25,Q
13IAD039,25,Q
13IAD069,25,Q
13IAD209,25,Q
13IAD071,25,Q
13IAD073,25,Q
13IAD080,25,Q
13IAD194,25,Q
13IAD035,25,Q
13IAD041,25,Q
13IAD058,25,Q
13IAD072,25,Q
13IAD029,25,Q
13IAD067,26,Q
13IAD055,26,Q
13IAD082,26,Q
13IAD053,26,Q
13IAD032,26,Q
13IAD031,26,Q
13IAD044,26,Q
13IAD142,26,Q
13IAD039,26,Q
13IAD069,26,Q
13IAD209,26,Q
13IAD071,26,Q
13IAD073,26,Q
13IAD080,26,Q
13IAD194,26,Q
13IAD035,26,Q
13IAD041,26,Q
13IAD058,26,Q
13IAD072,26,Q
13IAD029,26,Q
13IAD067,23,Q
13IAD082,23,Q
13IAD053,23,Q
13IAD032,23,Q
13IAD031,23,Q
13IAD044,23,Q
13IAD142,23,Q
13IAD039,23,Q
13IAD069,23,Q
13IAD209,23,Q
13IAD071,23,Q
13IAD073,23,Q
13IAD080,23,Q
13IAD194,23,Q
13IAD035,23,Q
13IAD041,23,Q
13IAD058,23,Q
13IAD072,23,Q
13IAD029,23,Q
13IAD040,21,R
13IAD221,21,R
13IAD047,21,R
13IAD050,21,R
13IAD052,21,R
13IAD060,21,R
13IAD195,21,R
13IAD051,21,R
13IAD059,21,R
13IAD070,21,R
13IAD219,21,R
13IAD034,21,R
13IAD048,21,R
12IAD0009,21,R
12IAD0012,21,R
12IAD0036,21,R
13IAD040,22,R
13IAD221,22,R
13IAD047,22,R
13IAD050,22,R
13IAD052,22,R
13IAD055,22,R
13IAD060,22,R
13IAD195,22,R
13IAD217,22,R
13IAD051,22,R
13IAD059,22,R
13IAD070,22,R
13IAD219,22,R
13IAD034,22,R
13IAD048,22,R
13IAD062,22,R
13IAD075,22,R
13IAD0077,22,R
12IAD0012,22,R
13IAD040,24,R
13IAD221,24,R
13IAD047,24,R
13IAD050,24,R
13IAD052,24,R
13IAD060,24,R
13IAD195,24,R
13IAD051,24,R
13IAD059,24,R
13IAD070,24,R
13IAD219,24,R
13IAD034,24,R
13IAD048,24,R
13IAD056,24,R
13IAD040,25,R
13IAD221,25,R
13IAD047,25,R
13IAD050,25,R
13IAD052,25,R
13IAD055,25,R
13IAD060,25,R
13IAD195,25,R
13IAD217,25,R
13IAD051,25,R
13IAD059,25,R
14IAD181,25,R
13IAD070,25,R
13IAD219,25,R
13IAD034,25,R
13IAD048,25,R
13IAD062,25,R
13IAD075,25,R
13IAD056,25,R
1320077,25,R
12IAD0012,25,R
13IAD040,26,R
13IAD221,26,R
13IAD047,26,R
13IAD050,26,R
13IAD052,26,R
13IAD060,26,R
13IAD195,26,R
13IAD217,26,R
13IAD051,26,R
13IAD059,26,R
13IAD070,26,R
13IAD219,26,R
13IAD034,26,R
13IAD048,26,R
13IAD062,26,R
13IAD075,26,R
13IAD056,26,R
13IAD077,26,R
13IAD040,23,R
13IAD221,23,R
13IAD047,23,R
13IAD050,23,R
13IAD052,23,R
13IAD060,23,R
13IAD195,23,R
13IAD217,23,R
13IAD051,23,R
13IAD059,23,R
13IAD070,23,R
13IAD219,23,R
13IAD034,23,R
13IAD048,23,R
13IAD062,23,R
13IAD075,23,R
13IAD056,23,R
13IAD077,23,R
1620130,53,S
1620204,53,S
14GAS197,53,S
1620262,53,S
1620196,53,S
1620170,53,S
1620132,53,S
1620134,53,S
1620144,53,S
1620207,53,S
1620135,53,S
1620133,53,S
1620142,53,S
1620249,53,S
1620247,53,S
1620120,53,S
1620210,53,S
1620181,53,S
1620130,54,S
1620204,54,S
1620209,54,S
14GAS197,54,S
1620123,54,S
1620262,54,S
1620196,54,S
1620170,54,S
1620132,54,S
1620134,54,S
1620144,54,S
1620207,54,S
1620135,54,S
1620133,54,S
1620142,54,S
1620249,54,S
1620247,54,S
1620120,54,S
1620210,54,S
1620251,54,S
1620181,54,S
1620204,51,S
1620209,51,S
1620123,51,S
1620262,51,S
1620130,56,S
1620204,56,S
1620209,56,S
1620123,56,S
1620262,56,S
1620196,56,S
1620170,56,S
1620132,56,S
1620134,56,S
1620144,56,S
1620207,56,S
1620135,56,S
1620133,56,S
1620142,56,S
1620249,56,S
1620247,56,S
1620120,56,S
1620210,56,S
1620251,56,S
1620181,56,S
1620130,55,S
1620204,55,S
1620209,55,S
1620123,55,S
1620262,55,S
1620196,55,S
1620170,55,S
1620132,55,S
1620134,55,S
1620144,55,S
1620207,55,S
1620135,55,S
1620133,55,S
1620142,55,S
1620249,55,S
1620247,55,S
1620120,55,S
1620210,55,S
1620251,55,S
1620181,55,S
1620130,52,S
1620204,52,S
1620209,52,S
1620123,52,S
1620262,52,S
1620196,52,S
1620170,52,S
1620132,52,S
1620134,52,S
1620144,52,S
1620207,52,S
1620135,52,S
1620133,52,S
1620142,52,S
1620249,52,S
1620247,52,S
1620120,52,S
1620210,52,S
1620251,52,S
1620181,52,S
1620130,2,S
1620204,2,S
1620209,2,S
1620123,2,S
1620262,2,S
1620196,2,S
1620170,2,S
1620132,2,S
1620134,2,S
1620144,2,S
1620207,2,S
1620135,2,S
1620133,2,S
1620142,2,S
1620249,2,S
1620247,2,S
1620120,2,S
1620210,2,S
1620251,2,S
1620181,2,S
1620150,53,T
1620157,53,T
1620138,53,T
1520033,53,T
1620145,53,T
1620128,53,T
1620154,53,T
1620156,53,T
1620146,53,T
1620149,53,T
1620122,53,T
1620153,53,T
1620119,53,T
1620202,53,T
1620158,53,T
1620152,53,T
1620234,53,T
1620167,53,T
1620219,53,T
1620147,53,T
1620203,53,T
1620150,54,T
1620157,54,T
1620138,54,T
1620145,54,T
1620128,54,T
1620154,54,T
1620156,54,T
1620146,54,T
1620149,54,T
1620122,54,T
1620153,54,T
1620119,54,T
1620202,54,T
1620158,54,T
1620152,54,T
1620234,54,T
1620167,54,T
1620219,54,T
1620147,54,T
1620203,54,T
1620150,56,T
1620157,56,T
1620138,56,T
1620145,56,T
1620128,56,T
1620154,56,T
1620156,56,T
1620146,56,T
1620149,56,T
1620122,56,T
1620153,56,T
1620119,56,T
1620202,56,T
1620158,56,T
1620152,56,T
1620234,56,T
1620167,56,T
1620219,56,T
1620147,56,T
1620203,56,T
1620150,55,T
1620157,55,T
1620138,55,T
1620145,55,T
1620128,55,T
1620154,55,T
1620156,55,T
1620146,55,T
1620149,55,T
1620122,55,T
1620153,55,T
1620119,55,T
1620202,55,T
1620158,55,T
1620152,55,T
1620234,55,T
1620167,55,T
1620219,55,T
1620147,55,T
1620203,55,T
1620150,52,T
1620157,52,T
1620138,52,T
1620145,52,T
1620128,52,T
1620154,52,T
1620156,52,T
1620146,52,T
1620149,52,T
1620122,52,T
1620153,52,T
1620119,52,T
1520109,52,T
1620202,52,T
1620158,52,T
1620152,52,T
1620234,52,T
1620167,52,T
1620219,52,T
1620147,52,T
1620203,52,T
1620150,2,T
1620157,2,T
1620138,2,T
1620145,2,T
1620128,2,T
1620154,2,T
1620156,2,T
1620146,2,T
1620149,2,T
1620122,2,T
1620153,2,T
1620119,2,T
1620202,2,T
1620158,2,T
1620152,2,T
1620234,2,T
1620167,2,T
1620219,2,T
1620147,2,T
1620203,2,T
1620118,53,U
1620148,53,U
1620236,53,U
1620126,53,U
1620174,53,U
1620155,53,U
1620246,53,U
1620160,53,U
1620115,53,U
1620114,53,U
1620159,53,U
1620161,53,U
1520109,53,U
1620220,53,U
1620217,53,U
1520132,53,U
1620162,53,U
1620116,53,U
1520161,53,U
1620131,53,U
1620143,53,U
1520186,53,U
1620113,53,U
1620166,53,U
1620164,53,U
1620118,54,U
1620148,54,U
1620236,54,U
1620126,54,U
1620174,54,U
1620155,54,U
1620246,54,U
1620160,54,U
1620115,54,U
1620114,54,U
1620159,54,U
1620161,54,U
1520109,54,U
1620220,54,U
1620217,54,U
1520132,54,U
1620162,54,U
1620116,54,U
1620131,54,U
1620143,54,U
1620113,54,U
1620166,54,U
1620164,54,U
1620118,56,U
1620148,56,U
1620236,56,U
1620126,56,U
14GAS197,56,U
1620174,56,U
1620155,56,U
1620246,56,U
1620160,56,U
1620115,56,U
1620114,56,U
1620159,56,U
1620161,56,U
1620220,56,U
1620217,56,U
1520132,56,U
1620162,56,U
1620116,56,U
1620131,56,U
1620143,56,U
1620113,56,U
1620166,56,U
1620164,56,U
1620118,55,U
1620148,55,U
1620236,55,U
1620126,55,U
1620174,55,U
1620155,55,U
1620246,55,U
1620160,55,U
1620115,55,U
1620114,55,U
1620159,55,U
1620161,55,U
1620220,55,U
1620217,55,U
1520132,55,U
1620162,55,U
1620116,55,U
1620131,55,U
1620143,55,U
1620113,55,U
1620166,55,U
1620164,55,U
1620118,52,U
1620148,52,U
1620236,52,U
1620126,52,U
1520029,52,U
1520033,52,U
1620174,52,U
1620155,52,U
1620246,52,U
1620160,52,U
1620115,52,U
1620114,52,U
1620159,52,U
1620161,52,U
13IDC028,52,U
14GAS036,52,U
1620220,52,U
1620217,52,U
1620162,52,U
1620116,52,U
1520161,52,U
1620131,52,U
1620143,52,U
1520186,52,U
1620113,52,U
1620166,52,U
1620164,52,U
1620118,2,U
1620148,2,U
1620236,2,U
1620126,2,U
1620174,2,U
1620155,2,U
1620246,2,U
1620160,2,U
1620115,2,U
1620114,2,U
1620159,2,U
1620161,2,U
1620220,2,U
1620217,2,U
1620162,2,U
1620116,2,U
1620131,2,U
1620143,2,U
1620113,2,U
1620166,2,U
1620164,2,U
1520001,60,V
1520002,60,V
1520005,60,V
1520026,60,V
1520031,60,V
1520043,60,V
1520049,60,V
1520054,60,V
1520057,60,V
1520059,60,V
1520065,60,V
14GAS170,60,V
1520071,60,V
1520077,60,V
13IDC028,60,V
1520089,60,V
1520136,60,V
1520103,60,V
1520104,60,V
1520110,60,V
1520115,60,V
1520123,60,V
1520127,60,V
14GAS016,60,V
1520137,60,V
1520142,60,V
1520147,60,V
1520156,60,V
1520162,60,V
1520167,60,V
1520175,60,V
1520181,60,V
1520185,60,V
1520196,60,V
1520188,60,V
1520193,60,V
1520001,59,V
1520002,59,V
1520005,59,V
1520006,59,V
1520026,59,V
1520029,59,V
1520031,59,V
1520043,59,V
1520049,59,V
1520054,59,V
1520057,59,V
1520059,59,V
1520065,59,V
14GAS170,59,V
1520071,59,V
1520077,59,V
13IDC028,59,V
1520089,59,V
1520136,59,V
1520103,59,V
1520104,59,V
1520110,59,V
1520115,59,V
1520116,59,V
1520123,59,V
1520125,59,V
1520127,59,V
14GAS016,59,V
1520137,59,V
1520142,59,V
1520147,59,V
1520156,59,V
1520162,59,V
1520167,59,V
1520175,59,V
1520181,59,V
1520185,59,V
1520196,59,V
1520188,59,V
1520193,59,V
1520001,63,V
1520002,63,V
1520005,63,V
1520006,63,V
1520026,63,V
1520029,63,V
1520031,63,V
1520043,63,V
1520049,63,V
1520054,63,V
1520057,63,V
1520059,63,V
1520065,63,V
1520071,63,V
1520077,63,V
13IDC028,63,V
1520089,63,V
1520136,63,V
1520103,63,V
1520104,63,V
1520110,63,V
1520115,63,V
1520116,63,V
1520123,63,V
1520125,63,V
1520127,63,V
14GAS016,63,V
1520137,63,V
1520142,63,V
1520147,63,V
1520156,63,V
1520161,63,V
1520162,63,V
1520167,63,V
1520175,63,V
1520181,63,V
1520185,63,V
1520196,63,V
1520188,63,V
1520193,63,V
1520001,64,V
1520002,64,V
1520005,64,V
1520006,64,V
1520026,64,V
1520029,64,V
1520031,64,V
1520043,64,V
14GAS041,64,V
1520049,64,V
1520054,64,V
1520057,64,V
1520059,64,V
1520065,64,V
14GAS170,64,V
1520071,64,V
1520077,64,V
13IDC028,64,V
1520089,64,V
1520136,64,V
1520103,64,V
1520104,64,V
1520110,64,V
1520115,64,V
1520116,64,V
1520123,64,V
1520125,64,V
1520127,64,V
14GAS043,64,V
14GAS016,64,V
1520137,64,V
1520142,64,V
1520147,64,V
1520156,64,V
1520161,64,V
1520162,64,V
1520167,64,V
1520175,64,V
1520181,64,V
1520185,64,V
1520186,64,V
1520188,64,V
1520193,64,V
1520001,61,V
1520002,61,V
1520005,61,V
1520006,61,V
1520026,61,V
1520029,61,V
1520031,61,V
1520043,61,V
1520049,61,V
1520054,61,V
1520057,61,V
1520059,61,V
1520065,61,V
1520071,61,V
1520077,61,V
13IDC028,61,V
14GAS036,61,V
1520089,61,V
1520136,61,V
1520103,61,V
1520104,61,V
1520110,61,V
1520115,61,V
1520116,61,V
1520123,61,V
1520125,61,V
1520127,61,V
14GAS016,61,V
1520137,61,V
1520142,61,V
1520147,61,V
1520156,61,V
1520161,61,V
1520162,61,V
1520167,61,V
1520175,61,V
1520181,61,V
1520185,61,V
1520196,61,V
1520188,61,V
1520193,61,V
1520006,57,V
1520031,57,V
1520071,57,V
1520094,57,V
1520123,57,V
1520125,57,V
1520164,57,V
1520175,57,V
1620251,57,V
1520193,57,V
1520001,58,V
1520002,58,V
1520005,58,V
1520006,58,V
1520026,58,V
1520029,58,V
1520043,58,V
1520049,58,V
1520054,58,V
1520057,58,V
1520059,58,V
1520065,58,V
14GAS170,58,V
1520077,58,V
1520089,58,V
1520136,58,V
1520103,58,V
1520104,58,V
1520110,58,V
1520115,58,V
1520116,58,V
1520125,58,V
1520127,58,V
14GAS016,58,V
1520137,58,V
1520142,58,V
1520147,58,V
1520156,58,V
1520162,58,V
1520185,58,V
1520196,58,V
1520188,58,V
1520001,62,V
1520002,62,V
1520005,62,V
1520006,62,V
1520026,62,V
1520031,62,V
1520043,62,V
1520049,62,V
1520054,62,V
1520057,62,V
1520059,62,V
1520065,62,V
1520071,62,V
1520077,62,V
13IDC028,62,V
