LIS_CTR,LIS_MAT,LIS_GPO
1720029,58,K
1720049,58,K
1720026,58,K
1720062,58,K
1720065,58,K
1720217,58,K
1720218,58,K
1720127,58,K
1720163,58,K
1720038,58,K
1720200,58,K
1720148,58,K
1720028,58,K
1720064,59,K
1720017,59,K
1720027,59,K
1620016,59,K
1720025,59,K
1720006,59,K
1620073,59,K
1720029,59,K
1720049,59,K
1720026,59,K
1720062,59,K
1720065,59,K
1720217,59,K
1620206,59,K
1720127,59,K
1720163,59,K
1720038,59,K
1720200,59,K
1720148,59,K
1620036,59,K
1720022,60,K
1720064,60,K
1720017,60,K
1720027,60,K
1620016,60,K
1720025,60,K
1720045,60,K
1720006,60,K
1620073,60,K
1720029,60,K
1720049,60,K
1720026,60,K
1720062,60,K
1720162,60,K
1720065,60,K
1720217,60,K
1620027,60,K
1720127,60,K
1720163,60,K
1720038,60,K
1720200,60,K
1720148,60,K
1720028,60,K
1720022,61,K
1720064,61,K
1720017,61,K
1720027,61,K
1620016,61,K
1720025,61,K
1720045,61,K
1720006,61,K
1620073,61,K
1720029,61,K
1720049,61,K
1720026,61,K
1720062,61,K
1720162,61,K
1720065,61,K
1720217,61,K
1720127,61,K
1720163,61,K
1720038,61,K
1720200,61,K
1720148,61,K
1720028,61,K
1620191,55,L
1720057,55,L
1720021,55,L
1720166,55,L
1820090,55,L
1620041,55,L
1720073,55,L
1720220,55,L
1720047,55,L
1620017,55,L
1720030,55,L
1720203,55,L
1620069,55,L
1720007,55,L
1620067,55,L
1720164,55,L
1720034,55,L
1720009,55,L
1620106,55,L
1720031,55,L
1720008,55,L
1720103,55,L
1720023,55,L
1720226,55,L
1720117,55,L
1720174,55,L
1720024,55,L
1720210,55,L
1620084,55,L
1620191,56,L
1720057,56,L
1720021,56,L
1720166,56,L
1720073,56,L
1720047,56,L
1720030,56,L
1720203,56,L
1620069,56,L
1720007,56,L
1620067,56,L
1720164,56,L
1720034,56,L
1720009,56,L
1720031,56,L
1720008,56,L
1720103,56,L
1720023,56,L
1720226,56,L
1720117,56,L
1720024,56,L
1720210,56,L
1620191,57,L
1720057,57,L
1720021,57,L
1720166,57,L
1720073,57,L
1720047,57,L
1720030,57,L
1720203,57,L
1620069,57,L
1720007,57,L
1720034,57,L
1720009,57,L
1720031,57,L
1720008,57,L
1720103,57,L
1720023,57,L
1720226,57,L
1720117,57,L
1720174,57,L
1720024,57,L
1720210,57,L
1720057,58,L
1720021,58,L
1720166,58,L
1820090,58,L
1620041,58,L
1720073,58,L
1720220,58,L
1720047,58,L
1620017,58,L
1720030,58,L
1720203,58,L
1620069,58,L
1720007,58,L
1720164,58,L
1720034,58,L
1520089,58,L
1720009,58,L
1620106,58,L
1720031,58,L
1720008,58,L
1720103,58,L
1720023,58,L
1720226,58,L
1720117,58,L
1720174,58,L
1720024,58,L
1720210,58,L
1620084,58,L
1720057,59,L
1720047,59,L
1520056,59,L
1720030,59,L
1720203,59,L
1620069,59,L
1720007,59,L
1620232,59,L
1720034,59,L
1720008,59,L
1620180,59,L
1720174,59,L
1520198,59,L
1720024,59,L
1720210,59,L
1620084,59,L
1720057,60,L
1720021,60,L
1720166,60,L
1620023,60,L
1620041,60,L
1720073,60,L
1720220,60,L
1720047,60,L
1620017,60,L
1720030,60,L
1720203,60,L
1620069,60,L
1720007,60,L
1620067,60,L
1720164,60,L
1720034,60,L
1520089,60,L
1720009,60,L
1620106,60,L
1720031,60,L
1720008,60,L
1720103,60,L
1720023,60,L
1620180,60,L
1720226,60,L
1720117,60,L
1720024,60,L
1720210,60,L
1620084,60,L
1720057,61,L
1720021,61,L
1720166,61,L
1820090,61,L
1620041,61,L
1720073,61,L
1720220,61,L
1720047,61,L
1620017,61,L
1720030,61,L
1720203,61,L
1620069,61,L
1720007,61,L
1720164,61,L
1520089,61,L
1720009,61,L
1620106,61,L
1720008,61,L
1720103,61,L
1720023,61,L
1720226,61,L
1720117,61,L
1720024,61,L
1720210,61,L
1620084,61,L
1720021,32,M
1720022,32,M
1720166,32,M
1720073,32,M
1720172,32,M
1720045,32,M
1720162,32,M
1720009,32,M
1620106,32,M
1720031,32,M
1720103,32,M
1720023,32,M
1720226,32,M
1720117,32,M
1720028,32,M
1620168,62,N
1620263,62,N
1520056,62,N
1620186,62,N
1620171,62,N
1620243,62,N
1620039,62,N
1620038,62,N
1620014,62,N
1620180,62,N
1620024,62,N
1620173,62,N
1620027,62,N
1620026,62,N
1620148,63,N
1620150,63,N
1620157,63,N
1620138,63,N
1520023,63,N
1620196,63,N
1420128,63,N
1620154,63,N
1620159,63,N
1620156,63,N
1620149,63,N
1620134,63,N
1520113,63,N
1620202,63,N
1620219,63,N
1620247,63,N
1620147,63,N
1520181,63,N
1620210,63,N
1620251,63,N
1620143,63,N
1620168,64,N
1620263,64,N
1520056,64,N
1620171,64,N
1620243,64,N
1620039,64,N
1620038,64,N
1620014,64,N
1620180,64,N
1620024,64,N
1620173,64,N
1620026,64,N
1620168,65,N
1620263,65,N
1520056,65,N
1620171,65,N
1620243,65,N
1620039,65,N
1620038,65,N
1620014,65,N
1620024,65,N
1620173,65,N
1520198,65,N
1620026,65,N
1620168,66,N
1620263,66,N
1520056,66,N
1620171,66,N
1620243,66,N
1620039,66,N
1620038,66,N
1620014,66,N
1620180,66,N
1620024,66,N
1620173,66,N
1620026,66,N
1420071,67,N
1420072,67,N
1620168,67,N
1620263,67,N
1620171,67,N
1620243,67,N
1620039,67,N
1620038,67,N
1620014,67,N
1620180,67,N
1620024,67,N
1620173,67,N
1520198,67,N
1620026,67,N
1420071,68,N
1420072,68,N
1620168,68,N
1620263,68,N
1520056,68,N
1620171,68,N
1620243,68,N
1620039,68,N
1620038,68,N
1620014,68,N
1620024,68,N
1620173,68,N
1520198,68,N
1620026,68,N
1620023,62,Ñ
1620190,62,Ñ
1620244,62,Ñ
1620028,62,Ñ
1520079,62,Ñ
1520080,62,Ñ
1620033,62,Ñ
1620013,62,Ñ
1620019,62,Ñ
1620086,62,Ñ
1620206,62,Ñ
1620195,62,Ñ
1620037,62,Ñ
1620076,62,Ñ
1620036,62,Ñ
1620190,63,Ñ
1620244,63,Ñ
1620028,63,Ñ
1520079,63,Ñ
1520080,63,Ñ
1620033,63,Ñ
1620013,63,Ñ
1620019,63,Ñ
1620086,63,Ñ
1620206,63,Ñ
1620195,63,Ñ
1620037,63,Ñ
1620076,63,Ñ
1620036,63,Ñ
1520019,64,Ñ
1620190,64,Ñ
1620244,64,Ñ
1620028,64,Ñ
1520079,64,Ñ
1620033,64,Ñ
1620013,64,Ñ
1620019,64,Ñ
1620086,64,Ñ
1520108,64,Ñ
1620206,64,Ñ
1520145,64,Ñ
1620195,64,Ñ
1620037,64,Ñ
1520198,64,Ñ
1620076,64,Ñ
1620036,64,Ñ
1520184,64,Ñ
1520019,65,Ñ
1620190,65,Ñ
1620244,65,Ñ
1520058,65,Ñ
1520068,65,Ñ
1620028,65,Ñ
1520079,65,Ñ
1520080,65,Ñ
1520203,65,Ñ
1620033,65,Ñ
1620013,65,Ñ
1620019,65,Ñ
1620086,65,Ñ
1520108,65,Ñ
1620195,65,Ñ
1620037,65,Ñ
1620076,65,Ñ
1620036,65,Ñ
1520184,65,Ñ
1520020,66,Ñ
1620190,66,Ñ
1620244,66,Ñ
1620028,66,Ñ
1520079,66,Ñ
1620033,66,Ñ
1620013,66,Ñ
1620019,66,Ñ
1520145,66,Ñ
1620195,66,Ñ
1620027,66,Ñ
1620037,66,Ñ
1620190,67,Ñ
1620244,67,Ñ
1620028,67,Ñ
1520079,67,Ñ
1620033,67,Ñ
1620013,67,Ñ
1620019,67,Ñ
1620086,67,Ñ
1620206,67,Ñ
1620195,67,Ñ
1620037,67,Ñ
1620076,67,Ñ
1620036,67,Ñ
1520019,68,Ñ
1620190,68,Ñ
1620244,68,Ñ
1520058,68,Ñ
1620028,68,Ñ
1520079,68,Ñ
1520080,68,Ñ
1620033,68,Ñ
1620013,68,Ñ
1620019,68,Ñ
1620086,68,Ñ
1520108,68,Ñ
1620206,68,Ñ
1620195,68,Ñ
1620037,68,Ñ
1620076,68,Ñ
1620036,68,Ñ
1520007,69,O
1520019,69,O
1520020,69,O
1620010,69,O
1520028,69,O
1520030,69,O
1520053,69,O
1520058,69,O
1520068,69,O
1520070,69,O
1720224,69,O
1520080,69,O
1620232,69,O
1520203,69,O
1520097,69,O
1520106,69,O
1520108,69,O
1520130,69,O
1520145,69,O
1520152,69,O
1520153,69,O
1520169,69,O
1520170,69,O
1520184,69,O
1520189,69,O
1520190,69,O
1520191,69,O
1420062,69,O
1520007,70,O
1520020,70,O
1620010,70,O
1520028,70,O
1520030,70,O
1520053,70,O
1520058,70,O
1520068,70,O
1520070,70,O
1720224,70,O
1520080,70,O
1620232,70,O
1520203,70,O
1520097,70,O
1520106,70,O
1520108,70,O
1520130,70,O
1520145,70,O
1520152,70,O
1520153,70,O
1520169,70,O
1520170,70,O
1520184,70,O
1520189,70,O
1520190,70,O
1520191,70,O
1420062,70,O
1520007,22,O
1520020,22,O
1620010,22,O
1520028,22,O
1520030,22,O
1520053,22,O
1520058,22,O
1520068,22,O
1520070,22,O
1720224,22,O
1520080,22,O
1620232,22,O
1520203,22,O
1520097,22,O
1520106,22,O
1520108,22,O
1520130,22,O
1520145,22,O
1520152,22,O
1520153,22,O
1520169,22,O
1520170,22,O
1520184,22,O
1520189,22,O
1520190,22,O
1520191,22,O
1420062,22,O
1520007,71,O
1520020,71,O
1620010,71,O
1520028,71,O
1520030,71,O
1520053,71,O
1520058,71,O
1520068,71,O
1520070,71,O
1720224,71,O
1520080,71,O
1620232,71,O
1520203,71,O
1520097,71,O
1520106,71,O
1520108,71,O
1520130,71,O
1520145,71,O
1520152,71,O
1520153,71,O
1520169,71,O
1520170,71,O
1520184,71,O
1520189,71,O
1520190,71,O
1520191,71,O
1420062,71,O
1520007,72,O
1520020,72,O
1620010,72,O
1520028,72,O
1520030,72,O
1520053,72,O
1520058,72,O
1520068,72,O
1520070,72,O
1720224,72,O
1620232,72,O
1520203,72,O
1520097,72,O
1520106,72,O
1520108,72,O
1520130,72,O
1520145,72,O
1520152,72,O
1520153,72,O
1520169,72,O
1520170,72,O
1520184,72,O
1520189,72,O
1520190,72,O
1520191,72,O
1420062,72,O
1520007,69,P
1520019,69,P
1520020,69,P
1620010,69,P
1520028,69,P
1520030,69,P
1520053,69,P
1520058,69,P
1520068,69,P
1520070,69,P
1720224,69,P
1520080,69,P
1620232,69,P
1520203,69,P
1520097,69,P
1520106,69,P
1520108,69,P
1520130,69,P
1520145,69,P
1520152,69,P
1520153,69,P
1520169,69,P
1520170,69,P
1520184,69,P
1520189,69,P
1520190,69,P
1520191,69,P
1420062,69,P
1820147,1,Q
1820112,1,Q
1820194,1,Q
1820143,1,Q
1820109,1,Q
1820177,1,Q
1820107,1,Q
1720056,1,Q
1820098,1,Q
1820105,1,Q
1820175,1,Q
1820146,1,Q
1820179,1,Q
1820101,1,Q
1820153,1,Q
1820162,1,Q
1820103,1,Q
1820114,1,Q
1820110,1,Q
1820193,1,Q
1820176,1,Q
1820125,1,Q
1720052,1,Q
1620060,1,Q
1820163,1,Q
1820111,1,Q
1820100,1,Q
1820164,1,Q
1820102,1,Q
1820169,1,Q
1820137,1,Q
1820139,1,Q
1720033,1,Q
1820147,2,Q
1820112,2,Q
1820194,2,Q
1820143,2,Q
1820109,2,Q
1820177,2,Q
1820107,2,Q
1720056,2,Q
1820098,2,Q
1820105,2,Q
1820175,2,Q
1820146,2,Q
1820179,2,Q
1820101,2,Q
1820153,2,Q
1820162,2,Q
1820103,2,Q
1820114,2,Q
1820110,2,Q
1820193,2,Q
1820176,2,Q
1820125,2,Q
1820163,2,Q
1820111,2,Q
1820100,2,Q
1820164,2,Q
1820102,2,Q
1820169,2,Q
1820137,2,Q
1820139,2,Q
1720033,2,Q
1820147,3,Q
1820112,3,Q
1820194,3,Q
1820143,3,Q
1820109,3,Q
1820177,3,Q
1820107,3,Q
1820098,3,Q
1820105,3,Q
1820175,3,Q
1820146,3,Q
1820179,3,Q
1820101,3,Q
1820153,3,Q
1820162,3,Q
1820103,3,Q
1820114,3,Q
1720034,3,Q
1820110,3,Q
1720031,3,Q
1820193,3,Q
1820176,3,Q
1820125,3,Q
1820163,3,Q
1820111,3,Q
1820100,3,Q
1820164,3,Q
1820102,3,Q
1720024,3,Q
1820218,3,Q
1820169,3,Q
1820137,3,Q
1820139,3,Q
1720033,3,Q
1820147,4,Q
1820112,4,Q
1820194,4,Q
1820143,4,Q
1820109,4,Q
1820177,4,Q
1820107,4,Q
1820098,4,Q
1820105,4,Q
1820175,4,Q
1820146,4,Q
1820179,4,Q
1820101,4,Q
1820153,4,Q
1820162,4,Q
1820103,4,Q
1820114,4,Q
1820110,4,Q
1820193,4,Q
1820176,4,Q
1820125,4,Q
1820163,4,Q
1820111,4,Q
1820100,4,Q
1820164,4,Q
1820102,4,Q
1820169,4,Q
1820137,4,Q
1820139,4,Q
1720033,4,Q
1820147,5,Q
1820112,5,Q
1820194,5,Q
1820143,5,Q
1820109,5,Q
1820177,5,Q
1820107,5,Q
1720056,5,Q
1820098,5,Q
1820105,5,Q
1820175,5,Q
1820146,5,Q
1820179,5,Q
1820101,5,Q
1820153,5,Q
1820162,5,Q
1820103,5,Q
1820114,5,Q
1820110,5,Q
1820193,5,Q
1820176,5,Q
1820125,5,Q
1820163,5,Q
1820111,5,Q
1820100,5,Q
1820164,5,Q
1820102,5,Q
1820169,5,Q
1820137,5,Q
1820139,5,Q
1720033,5,Q
1820147,6,Q
1820112,6,Q
1820194,6,Q
1820143,6,Q
1820109,6,Q
1820177,6,Q
1820107,6,Q
1820098,6,Q
1820105,6,Q
1820175,6,Q
1820146,6,Q
1820179,6,Q
1820101,6,Q
1820153,6,Q
1820162,6,Q
1820103,6,Q
1820114,6,Q
1820110,6,Q
1920003,6,Q
1820193,6,Q
1820176,6,Q
1820125,6,Q
1820163,6,Q
1820111,6,Q
1820100,6,Q
1820164,6,Q
1820102,6,Q
1820169,6,Q
1820137,6,Q
1820139,6,Q
1720033,6,Q
1720015,7,R
1720050,7,R
1620199,7,R
1720012,7,R
1720058,7,R
1720014,7,R
1720042,7,R
1720053,7,R
1720066,7,R
1620092,7,R
1720063,7,R
1720046,7,R
1720054,7,R
1720043,7,R
1920003,7,R
1720013,7,R
1720055,7,R
1620139,7,R
1720037,7,R
1620101,7,R
1620189,7,R
1620176,7,R
1720048,7,R
1720011,7,R
1720199,7,R
1520183,7,R
1620201,7,R
1720015,8,R
1720050,8,R
1620199,8,R
1720012,8,R
1620091,8,R
1720058,8,R
1720014,8,R
1720042,8,R
1720053,8,R
1720066,8,R
1620092,8,R
1620090,8,R
1720063,8,R
1720046,8,R
1720054,8,R
1720072,8,R
1920002,8,R
1720043,8,R
1620103,8,R
1720227,8,R
1920003,8,R
1520092,8,R
1720013,8,R
1720055,8,R
1620139,8,R
1720037,8,R
1720168,8,R
1620189,8,R
1720048,8,R
1720051,8,R
1720011,8,R
1720199,8,R
1520180,8,R
1520183,8,R
1920001,8,R
1620201,8,R
1720015,9,R
1720050,9,R
1620199,9,R
1720012,9,R
1720058,9,R
1720014,9,R
1720042,9,R
1720053,9,R
1720066,9,R
1720069,9,R
1720213,9,R
1620090,9,R
1720063,9,R
1720046,9,R
1620165,9,R
1720054,9,R
1720072,9,R
1720043,9,R
1620103,9,R
1720227,9,R
1920003,9,R
1520092,9,R
1720013,9,R
1720055,9,R
1720037,9,R
1720168,9,R
1720052,9,R
1620101,9,R
1620189,9,R
1620163,9,R
1720048,9,R
1720051,9,R
1720011,9,R
1720199,9,R
1620097,9,R
1520183,9,R
1520187,9,R
1620201,9,R
1620182,10,R
1720015,10,R
1720050,10,R
1720012,10,R
1520039,10,R
1720058,10,R
1720014,10,R
1720042,10,R
1720053,10,R
1720066,10,R
1720069,10,R
1620099,10,R
1720063,10,R
1720046,10,R
1720054,10,R
1720072,10,R
1820201,10,R
1720043,10,R
1720227,10,R
1920003,10,R
1520092,10,R
1720013,10,R
1720055,10,R
1720037,10,R
1720168,10,R
1620083,10,R
1720052,10,R
1620095,10,R
1520128,10,R
1620163,10,R
1720048,10,R
1720051,10,R
1620081,10,R
1720011,10,R
1620089,10,R
1520144,10,R
1720199,10,R
1620097,10,R
1520183,10,R
1620182,11,R
1720015,11,R
1720050,11,R
1620199,11,R
1720012,11,R
1720058,11,R
1720014,11,R
1720042,11,R
1720053,11,R
1720066,11,R
1720069,11,R
1720213,11,R
1620099,11,R
1620090,11,R
1720063,11,R
1720046,11,R
1720054,11,R
1720072,11,R
1820201,11,R
1920002,11,R
1720043,11,R
1720227,11,R
1920003,11,R
1720013,11,R
1720055,11,R
1620139,11,R
1720037,11,R
1720168,11,R
1720052,11,R
1620101,11,R
1620095,11,R
1620189,11,R
1620163,11,R
1720048,11,R
1720051,11,R
1720011,11,R
1620089,11,R
1820008,11,R
1720199,11,R
1620097,11,R
1920001,11,R
1720015,12,R
1720050,12,R
1720012,12,R
1620091,12,R
1720058,12,R
1720014,12,R
1720042,12,R
1720053,12,R
1720066,12,R
1620092,12,R
1720069,12,R
1720213,12,R
1620099,12,R
1720063,12,R
1720046,12,R
1720054,12,R
1720072,12,R
1820201,12,R
1720043,12,R
1720227,12,R
1720013,12,R
1720055,12,R
1720037,12,R
1720168,12,R
1620083,12,R
1720052,12,R
1620189,12,R
1620163,12,R
1720048,12,R
1720051,12,R
1720011,12,R
1620089,12,R
1820008,12,R
1720199,12,R
1620097,12,R
1720004,7,S
1520039,7,S
1620187,7,S
1720069,7,S
1720213,7,S
1620099,7,S
1620090,7,S
1820224,7,S
1620165,7,S
1720072,7,S
1720227,7,S
1720168,7,S
1720052,7,S
1620095,7,S
1620163,7,S
1720051,7,S
1620089,7,S
1520144,7,S
1820008,7,S
1620097,7,S
1320180,8,S
1520039,8,S
1720069,8,S
1720213,8,S
1620099,8,S
1620151,8,S
1620163,8,S
1620089,8,S
1520144,8,S
1820008,8,S
1620097,8,S
1520187,8,S
1420075,13,T
1620182,13,T
1520021,13,T
1520039,13,T
1620090,13,T
1620165,13,T
1820201,13,T
1520078,13,T
1520087,13,T
1520092,13,T
1520111,13,T
1620101,13,T
1520195,13,T
1520183,13,T
1620182,14,T
1620109,14,T
1620111,14,T
1620198,14,T
1620187,14,T
1620100,14,T
1820224,14,T
1620079,14,T
1620082,14,T
1820201,14,T
1620098,14,T
1620218,14,T
1620103,14,T
1620104,14,T
1620151,14,T
1520111,14,T
1620197,14,T
1620213,14,T
1620176,14,T
1620177,14,T
1620081,14,T
1520195,14,T
1820008,14,T
1520177,14,T
1620074,14,T
1620080,14,T
1620178,14,T
1620093,14,T
1420075,15,T
1720004,15,T
1620182,15,T
1620199,15,T
1620109,15,T
1620111,15,T
1520039,15,T
1620198,15,T
1620187,15,T
1620100,15,T
1620079,15,T
1620165,15,T
1620082,15,T
1620098,15,T
1620218,15,T
1620103,15,T
1620104,15,T
1520092,15,T
1620151,15,T
1620197,15,T
1620213,15,T
1620176,15,T
1620177,15,T
1820225,15,T
1620081,15,T
1520177,15,T
1620074,15,T
1620080,15,T
1620178,15,T
1520183,15,T
1620201,15,T
1620093,15,T
1420075,16,T
1620182,16,T
1620109,16,T
1620111,16,T
1620091,16,T
1620198,16,T
1620187,16,T
1620100,16,T
1820224,16,T
1620079,16,T
1620082,16,T
1420137,16,T
1620098,16,T
1620218,16,T
1620103,16,T
1620104,16,T
1620151,16,T
1620139,16,T
1620197,16,T
1620213,16,T
1620176,16,T
1620177,16,T
1820225,16,T
1620081,16,T
1520165,16,T
1520177,16,T
1620074,16,T
1620080,16,T
1620178,16,T
1620093,16,T
1420145,17,T
1420075,17,T
1520021,17,T
1620109,17,T
1620111,17,T
1620198,17,T
1620187,17,T
1620100,17,T
1820224,17,T
1620079,17,T
1620082,17,T
1520087,17,T
1620098,17,T
1620218,17,T
1620104,17,T
1420139,17,T
1620151,17,T
1520111,17,T
1620197,17,T
1620213,17,T
1620176,17,T
1620177,17,T
1820225,17,T
1620081,17,T
1520195,17,T
1520177,17,T
1520180,17,T
1620074,17,T
1620080,17,T
1620178,17,T
1620093,17,T
1420075,18,T
1520021,18,T
1620199,18,T
1620109,18,T
1620111,18,T
1620091,18,T
1620198,18,T
1620092,18,T
1620187,18,T
1620090,18,T
1620100,18,T
1620079,18,T
1620165,18,T
1620082,18,T
1620098,18,T
1620218,18,T
1620103,18,T
1620104,18,T
1620151,18,T
1520111,18,T
1620197,18,T
1620213,18,T
1620101,18,T
1520128,18,T
1620176,18,T
1620177,18,T
1520195,18,T
1520165,18,T
1520177,18,T
1520180,18,T
1620074,18,T
1620080,18,T
1620178,18,T
1620201,18,T
1620093,18,T
1420075,19,T
1720004,19,T
1620199,19,T
1620109,19,T
1620111,19,T
1620091,19,T
1620198,19,T
1620092,19,T
1620187,19,T
1620090,19,T
1620100,19,T
1620079,19,T
1620165,19,T
1620082,19,T
1620098,19,T
1620218,19,T
1620104,19,T
1620151,19,T
1620139,19,T
1520111,19,T
1620197,19,T
1620213,19,T
1620101,19,T
1620189,19,T
1620176,19,T
1620177,19,T
1820225,19,T
1620081,19,T
1520195,19,T
1520165,19,T
1520177,19,T
1620074,19,T
1620080,19,T
1620178,19,T
1620093,19,T
1320199,20,U
1520021,20,U
1820005,20,U
1520037,20,U
1320166,20,U
1520045,20,U
1820221,20,U
1820188,20,U
1720002,20,U
1520064,20,U
1420103,20,U
1520078,20,U
1920002,20,U
1520087,20,U
1420095,20,U
1520101,20,U
1520111,20,U
1620185,20,U
1520128,20,U
1320157,20,U
1520141,20,U
1820225,20,U
1820189,20,U
1520180,20,U
1720173,20,U
1920001,20,U
1520200,20,U
1320186,21,U
1320199,21,U
1720004,21,U
1320185,21,U
1820005,21,U
1320180,21,U
1520037,21,U
1320166,21,U
1520045,21,U
1820221,21,U
1820188,21,U
1720002,21,U
1720001,21,U
1520064,21,U
1420103,21,U
1520078,21,U
1420137,21,U
1420139,21,U
1420095,21,U
1520101,21,U
1620185,21,U
1320157,21,U
1420100,21,U
1520141,21,U
1820189,21,U
1720173,21,U
1520200,21,U
1320185,22,U
1820005,22,U
1420025,22,U
1520037,22,U
1520045,22,U
1820221,22,U
1820188,22,U
1720002,22,U
1420136,22,U
1520064,22,U
1420103,22,U
1420095,22,U
1520101,22,U
1620185,22,U
1320157,22,U
1520141,22,U
1820189,22,U
1520187,22,U
1520200,22,U
1520021,23,U
1820005,23,U
1320180,23,U
1520037,23,U
1520045,23,U
1820221,23,U
1820188,23,U
1720002,23,U
1520064,23,U
1420103,23,U
1520078,23,U
1520087,23,U
1420095,23,U
1520101,23,U
1620185,23,U
1520128,23,U
1520141,23,U
1820225,23,U
1820189,23,U
1520200,23,U
1320185,24,U
1520021,24,U
1820005,24,U
1320180,24,U
1520037,24,U
1320166,24,U
1520045,24,U
1820221,24,U
1820188,24,U
1720002,24,U
1720001,24,U
1520064,24,U
1420103,24,U
1520078,24,U
1920002,24,U
1520087,24,U
1420095,24,U
1520101,24,U
1620185,24,U
1520128,24,U
1320157,24,U
1520141,24,U
1820189,24,U
1620229,24,U
1520180,24,U
1920001,24,U
1520200,24,U
1320199,25,U
1820005,25,U
1520037,25,U
1320166,25,U
1520045,25,U
1820221,25,U
1820188,25,U
1720002,25,U
1720001,25,U
1520064,25,U
1420103,25,U
1520078,25,U
1920002,25,U
1520087,25,U
1420095,25,U
1520101,25,U
1620185,25,U
1520141,25,U
1820189,25,U
1920001,25,U
1520200,25,U
1320185,26,U
1520021,26,U
1820005,26,U
1320180,26,U
1520037,26,U
1320172,26,U
1520045,26,U
1820221,26,U
1820188,26,U
1720002,26,U
1520064,26,U
1820201,26,U
1420103,26,U
1520078,26,U
1920002,26,U
1420137,26,U
1520087,26,U
1420095,26,U
1520101,26,U
1620185,26,U
1520128,26,U
1320157,26,U
1420100,26,U
1520141,26,U
1820189,26,U
1620229,26,U
1520180,26,U
1920001,26,U
1520200,26,U
1820129,27,V
1820148,27,V
1820116,27,V
1820115,27,V
1820144,27,V
1820219,27,V
1820122,27,V
1820210,27,V
1820182,27,V
1720183,27,V
1820120,27,V
1820119,27,V
1820121,27,V
1820123,27,V
1820173,27,V
1820172,27,V
1820113,27,V
1820035,27,V
1820118,27,V
1820129,28,V
1820148,28,V
1820116,28,V
1820115,28,V
1820144,28,V
1820219,28,V
1820122,28,V
1820210,28,V
1820182,28,V
1720183,28,V
1820120,28,V
1820119,28,V
1820121,28,V
1820123,28,V
1820173,28,V
1820172,28,V
1820113,28,V
1820218,28,V
1820035,28,V
1820118,28,V
1820129,29,V
1820148,29,V
1820116,29,V
1820115,29,V
1820144,29,V
1820219,29,V
1820122,29,V
1620048,29,V
1820210,29,V
1820182,29,V
1820120,29,V
1820119,29,V
1820121,29,V
1820123,29,V
1620231,29,V
1820173,29,V
1820172,29,V
1820113,29,V
1820035,29,V
1820118,29,V
1820129,4,V
1820148,4,V
1820116,4,V
1820115,4,V
1820144,4,V
1820219,4,V
1820122,4,V
1720180,4,V
1820210,4,V
1820182,4,V
1720183,4,V
1720085,4,V
1820120,4,V
1820119,4,V
1820121,4,V
1820123,4,V
1820173,4,V
1820172,4,V
1820113,4,V
1820035,4,V
1820118,4,V
1820129,30,V
1820148,30,V
1820116,30,V
1820141,30,V
1820136,30,V
1820115,30,V
1820144,30,V
1820219,30,V
1820122,30,V
1820210,30,V
1820182,30,V
1820142,30,V
1820120,30,V
1820119,30,V
1820121,30,V
1820123,30,V
1820173,30,V
1820172,30,V
1820113,30,V
1820035,30,V
1720036,30,V
1820118,30,V
1820129,31,V
1820148,31,V
1820116,31,V
1820115,31,V
1820144,31,V
1820219,31,V
1820122,31,V
1820210,31,V
1820182,31,V
1820120,31,V
1820119,31,V
1820121,31,V
1820123,31,V
1820173,31,V
1820172,31,V
1820113,31,V
1820218,31,V
1820035,31,V
1820118,31,V
1820129,32,V
1820148,32,V
1820116,32,V
1820115,32,V
1820144,32,V
1820219,32,V
1820122,32,V
1720180,32,V
1820210,32,V
1820182,32,V
1820120,32,V
1820119,32,V
1820121,32,V
1820123,32,V
1820173,32,V
1820172,32,V
1820113,32,V
1820218,32,V
1820035,32,V
1820118,32,V
1720181,33,W
1720149,33,W
1720079,33,W
1720107,33,W
1720188,33,W
1720081,33,W
1720082,33,W
1720184,33,W
1720180,33,W
1720076,33,W
1520090,33,W
1520095,33,W
1720084,33,W
1720190,33,W
1520099,33,W
1720085,33,W
1720169,33,W
1720147,33,W
1620060,33,W
1720176,33,W
1720075,33,W
1720083,33,W
1720077,33,W
1720202,33,W
1720177,33,W
1720181,34,W
1720149,34,W
1720079,34,W
1720107,34,W
1720188,34,W
1720081,34,W
1720082,34,W
1720184,34,W
1720180,34,W
1720076,34,W
1520090,34,W
1520095,34,W
1720084,34,W
1720190,34,W
1520099,34,W
1720085,34,W
1720169,34,W
1720147,34,W
1620060,34,W
1720176,34,W
1720075,34,W
1720083,34,W
1720077,34,W
1720202,34,W
1720177,34,W
1720181,35,W
1720149,35,W
1720079,35,W
1720107,35,W
1720188,35,W
1720081,35,W
1720082,35,W
1720184,35,W
1720180,35,W
1720076,35,W
1520090,35,W
1520095,35,W
1720084,35,W
1720190,35,W
1520099,35,W
1720085,35,W
1720169,35,W
1720147,35,W
1620060,35,W
1720176,35,W
1720075,35,W
1720083,35,W
1720077,35,W
1720202,35,W
1720177,35,W
1720181,36,W
1720149,36,W
1720079,36,W
1720107,36,W
1720188,36,W
1720081,36,W
1720082,36,W
1720184,36,W
1720180,36,W
1720076,36,W
1520090,36,W
1520095,36,W
1720084,36,W
1720190,36,W
1520099,36,W
1720085,36,W
1720169,36,W
1720147,36,W
1620060,36,W
1720176,36,W
