LIS_CTR,LIS_MAT,LIS_GPO
1520170,66,M
1520184,66,M
1520189,66,M
1520190,66,M
1520191,66,M
1420129,64,M
1520020,64,M
1520028,64,M
1520030,64,M
1720213,64,M
1420136,64,M
1520056,64,M
1520058,64,M
1520068,64,M
1520070,64,M
1520079,64,M
1520080,64,M
1520203,64,M
1520083,64,M
1520097,64,M
1520106,64,M
1520108,64,M
1420109,64,M
1520130,64,M
1520145,64,M
1520152,64,M
1520153,64,M
1520195,64,M
1520198,64,M
1820008,64,M
1520169,64,M
1520170,64,M
1420130,64,M
1620251,64,M
1520184,64,M
1520189,64,M
1520190,64,M
1520191,64,M
1820129,28,Ñ
1820148,28,Ñ
1820116,28,Ñ
1820115,28,Ñ
1820144,28,Ñ
1820219,28,Ñ
1820122,28,Ñ
1820216,28,Ñ
1720207,28,Ñ
1820210,28,Ñ
1820182,28,Ñ
1820117,28,Ñ
1820120,28,Ñ
1820119,28,Ñ
1820121,28,Ñ
1820123,28,Ñ
1820173,28,Ñ
1820172,28,Ñ
1820113,28,Ñ
1820218,28,Ñ
1820035,28,Ñ
1820196,28,Ñ
1820118,28,Ñ
1820129,27,Ñ
1820148,27,Ñ
1820116,27,Ñ
1820115,27,Ñ
1820144,27,Ñ
1820219,27,Ñ
1820122,27,Ñ
1820216,27,Ñ
1820210,27,Ñ
1820182,27,Ñ
1720183,27,Ñ
1820117,27,Ñ
1820120,27,Ñ
1820119,27,Ñ
1620062,27,Ñ
1820121,27,Ñ
1820123,27,Ñ
1820173,27,Ñ
1820172,27,Ñ
1820113,27,Ñ
1820218,27,Ñ
1820035,27,Ñ
1820196,27,Ñ
1820118,27,Ñ
1820129,29,Ñ
1820148,29,Ñ
1820116,29,Ñ
1820115,29,Ñ
1820144,29,Ñ
1820219,29,Ñ
1820122,29,Ñ
1820216,29,Ñ
1820210,29,Ñ
1820182,29,Ñ
1820117,29,Ñ
1820120,29,Ñ
1820119,29,Ñ
1820121,29,Ñ
1820123,29,Ñ
1820173,29,Ñ
1820172,29,Ñ
1820113,29,Ñ
1820218,29,Ñ
1820035,29,Ñ
1820196,29,Ñ
1820118,29,Ñ
1720214,5,Ñ
1820129,5,Ñ
1820148,5,Ñ
1820116,5,Ñ
1820115,5,Ñ
1820144,5,Ñ
1820219,5,Ñ
1820122,5,Ñ
1820216,5,Ñ
1820210,5,Ñ
1820182,5,Ñ
1820117,5,Ñ
1820120,5,Ñ
1820119,5,Ñ
1820121,5,Ñ
1820123,5,Ñ
1820173,5,Ñ
1820172,5,Ñ
1820113,5,Ñ
1820218,5,Ñ
1820035,5,Ñ
1820196,5,Ñ
1820118,5,Ñ
1820129,26,Ñ
1820148,26,Ñ
1820116,26,Ñ
1720181,26,Ñ
1720197,26,Ñ
1820115,26,Ñ
1820144,26,Ñ
1820219,26,Ñ
1820122,26,Ñ
1820216,26,Ñ
1720180,26,Ñ
1820210,26,Ñ
1820182,26,Ñ
1620211,26,Ñ
1820117,26,Ñ
1820120,26,Ñ
1820119,26,Ñ
1820121,26,Ñ
1820123,26,Ñ
1820173,26,Ñ
1820172,26,Ñ
1820113,26,Ñ
1820218,26,Ñ
1820035,26,Ñ
1820196,26,Ñ
1820118,26,Ñ
1820129,1,Ñ
1820148,1,Ñ
1820116,1,Ñ
1820115,1,Ñ
1820144,1,Ñ
1820219,1,Ñ
1820122,1,Ñ
1820216,1,Ñ
1820210,1,Ñ
1820182,1,Ñ
1820117,1,Ñ
1820120,1,Ñ
1820119,1,Ñ
1820121,1,Ñ
1820123,1,Ñ
1820173,1,Ñ
1820172,1,Ñ
1820113,1,Ñ
1820218,1,Ñ
1820035,1,Ñ
1820196,1,Ñ
1820118,1,Ñ
1720105,35,O
1620226,35,O
1720181,35,O
1720197,35,O
1720149,35,O
1620045,35,O
1720079,35,O
1720107,35,O
1720188,35,O
1720081,35,O
1720082,35,O
1720184,35,O
1520072,35,O
1820002,35,O
1720076,35,O
1520084,35,O
1520095,35,O
1720084,35,O
1720190,35,O
1720169,35,O
1720147,35,O
1720176,35,O
1620054,35,O
1720075,35,O
1720083,35,O
1720077,35,O
1720202,35,O
1720177,35,O
1720105,33,O
1720181,33,O
1720197,33,O
1520025,33,O
1720149,33,O
1720079,33,O
1720220,33,O
1720107,33,O
1620264,33,O
1720188,33,O
1720081,33,O
1520044,33,O
1720082,33,O
1720184,33,O
1720180,33,O
1720076,33,O
1520090,33,O
1720084,33,O
1720190,33,O
1520099,33,O
1720085,33,O
1720169,33,O
1720147,33,O
1620060,33,O
1720176,33,O
1720075,33,O
1720083,33,O
1720077,33,O
1720202,33,O
1720177,33,O
1620226,36,O
1720149,36,O
1620045,36,O
1720079,36,O
1720107,36,O
1620264,36,O
1720188,36,O
1720081,36,O
1720214,36,O
1720082,36,O
1720184,36,O
1820002,36,O
1720076,36,O
1520095,36,O
1720084,36,O
1420186,36,O
1620056,36,O
1720190,36,O
1520099,36,O
1720183,36,O
1720169,36,O
1420167,36,O
1720147,36,O
1720176,36,O
1620192,36,O
1720075,36,O
1720083,36,O
1720077,36,O
1720202,36,O
1720177,36,O
1720105,34,O
1620226,34,O
1720181,34,O
1720197,34,O
1720149,34,O
1720079,34,O
1720107,34,O
1620264,34,O
1720188,34,O
1720081,34,O
1720214,34,O
1720082,34,O
1720184,34,O
1820002,34,O
1720180,34,O
1720207,34,O
1720076,34,O
1720084,34,O
1720190,34,O
1720085,34,O
1720169,34,O
1720147,34,O
1620060,34,O
1720176,34,O
1620054,34,O
1720075,34,O
1720083,34,O
1720077,34,O
1720202,34,O
1720177,34,O
1720105,31,O
1720149,31,O
1720079,31,O
1720107,31,O
1720188,31,O
1720081,31,O
1720214,31,O
1720082,31,O
1720184,31,O
1720207,31,O
1720076,31,O
1720084,31,O
1720190,31,O
1720183,31,O
1720085,31,O
1720169,31,O
1720147,31,O
1720176,31,O
1720075,31,O
1720083,31,O
1720077,31,O
1720202,31,O
1720177,31,O
1720105,32,O
1720181,32,O
1720197,32,O
1720149,32,O
1720079,32,O
1720107,32,O
1720188,32,O
1720081,32,O
1720214,32,O
1720082,32,O
1720184,32,O
1720180,32,O
1720207,32,O
1720076,32,O
1620048,32,O
1520095,32,O
1720084,32,O
1720190,32,O
1720183,32,O
1720085,32,O
1720169,32,O
1720147,32,O
1620060,32,O
1720176,32,O
1720075,32,O
1720083,32,O
1720077,32,O
1720202,32,O
1720177,32,O
1720105,30,O
1720181,30,O
1720197,30,O
1720149,30,O
1720079,30,O
1720107,30,O
1720188,30,O
1720081,30,O
1720082,30,O
1720184,30,O
1720207,30,O
1720076,30,O
1720084,30,O
1720190,30,O
1520099,30,O
1720085,30,O
1720169,30,O
1720147,30,O
1720176,30,O
1620054,30,O
1720075,30,O
1720083,30,O
1720077,30,O
1720202,30,O
1720177,30,O
1620064,42,P
1620051,42,P
1620047,42,P
1620071,42,P
1620044,42,P
1620053,42,P
1820003,42,P
1620068,42,P
1620048,42,P
1520090,42,P
1620056,42,P
1620211,42,P
1620059,42,P
1520135,42,P
1620230,42,P
1620062,42,P
1620231,42,P
1620239,42,P
1820004,42,P
1320018,10,P
1620064,10,P
1620051,10,P
1620047,10,P
1620071,10,P
1520029,10,P
1620264,10,P
1620044,10,P
1620053,10,P
1420128,10,P
1820003,10,P
1620068,10,P
1620048,10,P
1520090,10,P
1620056,10,P
1520099,10,P
1720085,10,P
1620211,10,P
1420167,10,P
1620059,10,P
1420109,10,P
1620230,10,P
1620231,10,P
1620192,10,P
1620239,10,P
1420130,10,P
1820004,10,P
1620064,38,P
1620051,38,P
1620047,38,P
1620071,38,P
1620045,38,P
1620044,38,P
1620053,38,P
1420125,38,P
1820003,38,P
1620068,38,P
1620048,38,P
1520095,38,P
1620056,38,P
1520098,38,P
1520099,38,P
1620211,38,P
1620059,38,P
1520135,38,P
1620230,38,P
1620062,38,P
1620231,38,P
1620192,38,P
1620239,38,P
1820004,38,P
1320018,41,P
1620064,41,P
1620051,41,P
1620047,41,P
1620071,41,P
1620045,41,P
1620264,41,P
1620044,41,P
1620053,41,P
1820002,41,P
1820003,41,P
1620068,41,P
1520090,41,P
1420186,41,P
1620056,41,P
1520098,41,P
1520099,41,P
1620211,41,P
1620059,41,P
1520135,41,P
1620230,41,P
1620062,41,P
1620231,41,P
1620192,41,P
1620239,41,P
1820004,41,P
1620064,39,P
1620051,39,P
1620047,39,P
1620071,39,P
1620045,39,P
1620044,39,P
1620053,39,P
1820003,39,P
1620068,39,P
1620048,39,P
1520090,39,P
1520095,39,P
1620056,39,P
1620211,39,P
1620059,39,P
1520135,39,P
1620230,39,P
1620062,39,P
1620231,39,P
1620192,39,P
1620239,39,P
1820004,39,P
1620064,37,P
1620051,37,P
1620047,37,P
1620071,37,P
1620045,37,P
1620044,37,P
1620053,37,P
1820002,37,P
1420119,37,P
1820003,37,P
1620068,37,P
1620048,37,P
1520095,37,P
1420186,37,P
1620056,37,P
1520098,37,P
1420167,37,P
1620059,37,P
1420109,37,P
1520135,37,P
1620230,37,P
1620062,37,P
1620231,37,P
1620192,37,P
1620239,37,P
1820004,37,P
1620064,40,P
1620051,40,P
1620047,40,P
1620071,40,P
1620045,40,P
1620264,40,P
1620044,40,P
1620053,40,P
1420119,40,P
1820003,40,P
1620068,40,P
1520090,40,P
1520098,40,P
1620059,40,P
1520135,40,P
1620230,40,P
1620062,40,P
1620231,40,P
1620192,40,P
1620239,40,P
1820004,40,P
1520004,47,Q
1520025,47,Q
1520040,47,Q
1520044,47,Q
1320213,47,Q
1420125,47,Q
1520072,47,Q
1420182,47,Q
1420119,47,Q
1420131,47,Q
1520084,47,Q
1520085,47,Q
1520086,47,Q
1520098,47,Q
1520119,47,Q
1520140,47,Q
1520143,47,Q
1320018,46,Q
1520004,46,Q
1520025,46,Q
1520040,46,Q
1520044,46,Q
1520072,46,Q
1520084,46,Q
1520085,46,Q
1520086,46,Q
1520119,46,Q
1420109,46,Q
1520140,46,Q
1520143,46,Q
1420182,45,Q
1520004,45,Q
1520025,45,Q
1520040,45,Q
1520044,45,Q
1320213,45,Q
1520085,45,Q
1520086,45,Q
1520119,45,Q
1420119,45,Q
1520140,45,Q
1520143,45,Q
1420129,44,Q
1320018,44,Q
1520004,44,Q
1520025,44,Q
1520040,44,Q
1520044,44,Q
1520072,44,Q
1420182,44,Q
1420119,44,Q
1520084,44,Q
1520085,44,Q
1520086,44,Q
1520119,44,Q
1420109,44,Q
1520140,44,Q
1520143,44,Q
1320018,43,Q
1520004,43,Q
1520025,43,Q
1520040,43,Q
1520044,43,Q
1520072,43,Q
1520084,43,Q
1520085,43,Q
1520086,43,Q
1520119,43,Q
1520140,43,Q
1520143,43,Q
1720173,43,Q
1820138,3,X
1820141,3,X
1820127,3,X
1820136,3,X
1820174,3,X
1820206,3,X
1820135,3,X
1820183,3,X
1820199,3,X
1820084,3,X
1820140,3,X
1820149,3,X
1820099,3,X
1820142,3,X
1820132,3,X
1720183,3,X
1820128,3,X
1820150,3,X
1820209,3,X
1820212,3,X
1820166,3,X
1820126,3,X
1820205,3,X
1820204,3,X
1820181,3,X
1820131,3,X
1820178,3,X
1820151,3,X
1820220,3,X
1820138,104,X
1820141,104,X
1820127,104,X
1820136,104,X
1820174,104,X
1820206,104,X
1820135,104,X
1820199,104,X
1720223,104,X
1820183,104,X
1820084,104,X
1820140,104,X
1820149,104,X
1820099,104,X
1820142,104,X
1820132,104,X
1820220,104,X
1720044,104,X
1820128,104,X
1820150,104,X
1820209,104,X
1820212,104,X
1820166,104,X
1820126,104,X
1820205,104,X
1820204,104,X
1820181,104,X
1820131,104,X
1820178,104,X
1820151,104,X
1820138,31,X
1820141,31,X
1820127,31,X
1820136,31,X
1820174,31,X
1820206,31,X
1820135,31,X
1820199,31,X
1720223,31,X
1820183,31,X
1820084,31,X
1820140,31,X
1820149,31,X
1820099,31,X
1820142,31,X
1820132,31,X
1820220,31,X
1720044,31,X
1820128,31,X
1820150,31,X
1820209,31,X
1820212,31,X
1820166,31,X
1820126,31,X
1820205,31,X
1820204,31,X
1820181,31,X
1820131,31,X
1820178,31,X
1820151,31,X
1820138,5,X
1820141,5,X
1820127,5,X
1820136,5,X
1820174,5,X
1820206,5,X
1820135,5,X
1820199,5,X
1720208,5,X
1820183,5,X
1820084,5,X
1720215,5,X
1820140,5,X
1820149,5,X
1820099,5,X
1820142,5,X
1820132,5,X
1820220,5,X
1820128,5,X
1820150,5,X
1820209,5,X
1820212,5,X
1820166,5,X
1820126,5,X
1820205,5,X
1820204,5,X
1820181,5,X
1820131,5,X
1820178,5,X
1820151,5,X
1720211,5,X
1820138,103,X
1820141,103,X
1820127,103,X
1820136,103,X
1820174,103,X
1820206,103,X
1820135,103,X
1820199,103,X
1820183,103,X
1820084,103,X
1820140,103,X
1820149,103,X
1820099,103,X
1820142,103,X
1820132,103,X
1820220,103,X
1720044,103,X
1820128,103,X
1820150,103,X
1820209,103,X
1820212,103,X
1820166,103,X
1820126,103,X
1820205,103,X
1820204,103,X
1820181,103,X
1820131,103,X
1820178,103,X
1820151,103,X
1820138,1,X
1820141,1,X
1820127,1,X
1820136,1,X
1820174,1,X
1820206,1,X
1820135,1,X
1820199,1,X
1820183,1,X
1820084,1,X
1820140,1,X
1820149,1,X
1820099,1,X
1820142,1,X
1820132,1,X
1820220,1,X
1820128,1,X
1820150,1,X
1820209,1,X
1820212,1,X
1820166,1,X
1820126,1,X
1820205,1,X
1820204,1,X
1820181,1,X
1820131,1,X
1820178,1,X
1820151,1,X
1620191,28,W
1720116,28,W
1720222,28,W
1720056,28,W
1620256,28,W
1720142,28,W
1620072,28,W
1720223,28,W
1720206,28,W
1720144,28,W
1720180,28,W
1620243,28,W
1720109,28,W
1720137,28,W
1620241,28,W
1720139,28,W
1620266,28,W
1720145,28,W
1720146,28,W
1620083,28,W
1720115,28,W
1720141,28,W
1720124,28,W
1720023,28,W
1720226,28,W
1720140,28,W
1720174,28,W
1720196,28,W
1720210,28,W
1720118,28,W
1720157,28,W
1720116,99,W
1720222,99,W
1620256,99,W
1720142,99,W
1620140,99,W
1720223,99,W
1720206,99,W
1720144,99,W
1720109,99,W
1720137,99,W
1720145,99,W
1720139,99,W
1720146,99,W
1720115,99,W
1720044,99,W
1720141,99,W
1720124,99,W
1720140,99,W
1720196,99,W
1720118,99,W
1720157,99,W
1720116,102,W
1420013,102,W
1720222,102,W
1620256,102,W
1720142,102,W
1720223,102,W
1720206,102,W
1720144,102,W
1720224,102,W
1720109,102,W
1720137,102,W
1720139,102,W
1620266,102,W
1720145,102,W
1720146,102,W
1720115,102,W
1720141,102,W
1720124,102,W
1420178,102,W
1320108,102,W
1720140,102,W
1720196,102,W
1720118,102,W
1720157,102,W
1720116,101,W
1720222,101,W
1720142,101,W
1720223,101,W
1620072,101,W
1720206,101,W
1720144,101,W
1720109,101,W
1720137,101,W
1620241,101,W
1720139,101,W
1720145,101,W
1720146,101,W
1720115,101,W
1720141,101,W
1720124,101,W
1720140,101,W
1720196,101,W
1720118,101,W
1720157,101,W
1720116,77,W
1720222,77,W
1720142,77,W
1720044,77,W
1620072,77,W
1720206,77,W
1720144,77,W
1720109,77,W
1720137,77,W
1620241,77,W
1720139,77,W
1720145,77,W
1720146,77,W
1720115,77,W
1720141,77,W
1720124,77,W
1720140,77,W
1720196,77,W
1720118,77,W
1720157,77,W
1620266,77,W
1720116,55,W
1720222,55,W
1620256,55,W
1720142,55,W
1620140,55,W
1620072,55,W
1720206,55,W
1720144,55,W
1720109,55,W
1720137,55,W
1620241,55,W
1720139,55,W
1620266,55,W
1720145,55,W
1720115,55,W
1720044,55,W
1720141,55,W
1720124,55,W
1720140,55,W
1720196,55,W
1720118,55,W
1720157,55,W
1720146,55,W
1720116,100,W
1720222,100,W
1620256,100,W
1720142,100,W
1620140,100,W
1620072,100,W
1720206,100,W
1720144,100,W
1720109,100,W
1720137,100,W
1620241,100,W
1720139,100,W
1620266,100,W
1720145,100,W
1720115,100,W
1720044,100,W
1720141,100,W
1720124,100,W
1720140,100,W
1720196,100,W
1720118,100,W
1720157,100,W
1720146,100,W
1620121,92,V
1620125,92,V
1620256,92,V
1620058,92,V
1620070,92,V
1620050,92,V
1620102,92,V
1620121,96,V
1620125,96,V
1620072,96,V
1620058,96,V
1620070,96,V
1620050,96,V
1620102,96,V
1620241,96,V
1620266,96,V
1620121,95,V
1620125,95,V
1620256,95,V
1620058,95,V
1620070,95,V
1620050,95,V
1620102,95,V
1620241,95,V
1620266,95,V
1620072,95,V
1720223,95,V
1620121,93,V
1620125,93,V
1620058,93,V
1620070,93,V
1620050,93,V
1620102,93,V
1620121,94,V
1620125,94,V
1620058,94,V
1620070,94,V
1620050,94,V
1620102,94,V
1620121,97,V
1620125,97,V
1620058,97,V
1620070,97,V
1620050,97,V
1620102,97,V
1620121,98,V
1620125,98,V
1620058,98,V
1620070,98,V
1620050,98,V
1620102,98,V
1820197,5,A
1820043,5,A
1820044,5,A
1820038,5,A
1820093,5,A
1820053,5,A
1820052,5,A
1820042,5,A
1820158,5,A
1820047,5,A
1720209,5,A
1820046,5,A
1820171,5,A
1820155,5,A
1820011,5,A
1820040,5,A
1820055,5,A
1820071,5,A
1820049,5,A
1820056,5,A
1820050,5,A
1820045,5,A
1720191,5,A
1720178,5,A
1820211,5,A
1720194,5,A
1820203,5,A
1820165,5,A
1820041,5,A
1820170,5,A
1820074,5,A
1820051,5,A
1820094,5,A
1820130,5,A
1820077,5,A
1820083,5,A
1820059,5,A
1820039,5,A
1820054,5,A
1820217,5,A
1820087,5,A
1820029,5,A
1720110,5,A
1820200,5,A
1820076,5,A
1820057,5,A
1820058,5,A
1820048,5,A
1820197,72,A
1820043,72,A
1820044,72,A
1820038,72,A
1820093,72,A
1820053,72,A
1820052,72,A
1820042,72,A
1820158,72,A
1820047,72,A
1820046,72,A
1820171,72,A
1820155,72,A
1820011,72,A
1820040,72,A
1820055,72,A
1820071,72,A
1820049,72,A
1820056,72,A
1820050,72,A
1820045,72,A
1720191,72,A
1820007,72,A
1820211,72,A
1820203,72,A
1820165,72,A
1820041,72,A
1820170,72,A
1820074,72,A
1820051,72,A
1820094,72,A
1820130,72,A
1820077,72,A
1820083,72,A
1820059,72,A
1820039,72,A
1820054,72,A
1820217,72,A
1820087,72,A
1820029,72,A
1820200,72,A
1820076,72,A
1820057,72,A
1820058,72,A
1820048,72,A
1820197,71,A
1820043,71,A
1820044,71,A
1820038,71,A
1820093,71,A
1820053,71,A
1820052,71,A
1820042,71,A
1820158,71,A
1820047,71,A
1820046,71,A
1820171,71,A
1820155,71,A
1820011,71,A
1820040,71,A
1820055,71,A
1820071,71,A
1820007,71,A
1820049,71,A
1820056,71,A
1820050,71,A
1820045,71,A
1720191,71,A
1820211,71,A
1820203,71,A
1820165,71,A
1820041,71,A
1820170,71,A
1820074,71,A
1820051,71,A
1820094,71,A
1820130,71,A
1820077,71,A
1820083,71,A
1820059,71,A
1820039,71,A
1820054,71,A
1820217,71,A
1820087,71,A
1820029,71,A
1820200,71,A
1820076,71,A
1820057,71,A
1820058,71,A
1820048,71,A
1820197,73,A
1820043,73,A
1820044,73,A
1820038,73,A
1820093,73,A
1820053,73,A
1820052,73,A
1820042,73,A
1820158,73,A
1820047,73,A
1820046,73,A
1820171,73,A
1820155,73,A
1820011,73,A
1820040,73,A
1820055,73,A
1820071,73,A
1820007,73,A
1820049,73,A
1820056,73,A
1820050,73,A
1820045,73,A
1720191,73,A
1820211,73,A
1820203,73,A
1820165,73,A
1820041,73,A
1820170,73,A
1820074,73,A
1820051,73,A
1820094,73,A
1820130,73,A
1820077,73,A
1820083,73,A
1820059,73,A
1820039,73,A
1820054,73,A
1820217,73,A
1820087,73,A
1820029,73,A
1820200,73,A
1820076,73,A
1820057,73,A
1820058,73,A
1820048,73,A
1820197,75,A
1820043,75,A
1820044,75,A
1820038,75,A
1820093,75,A
1820053,75,A
1820052,75,A
1820042,75,A
1820158,75,A
1820047,75,A
1820046,75,A
1820171,75,A
1820155,75,A
1820011,75,A
1820040,75,A
1820055,75,A
1820071,75,A
1820007,75,A
1820049,75,A
1820056,75,A
1820050,75,A
1820045,75,A
1720191,75,A
1720178,75,A
1820211,75,A
1820203,75,A
1820041,75,A
1820165,75,A
1820170,75,A
1820074,75,A
1820051,75,A
1820094,75,A
1820130,75,A
1820077,75,A
1820083,75,A
1820059,75,A
1820039,75,A
1820054,75,A
1820217,75,A
1820087,75,A
1820029,75,A
1820200,75,A
1820076,75,A
1720167,75,A
1820057,75,A
1620143,75,A
1520196,75,A
1820058,75,A
1820048,75,A
1820202,71,B
1820088,71,B
1820134,71,B
1820064,71,B
1820180,71,B
1820106,71,B
1820086,71,B
1820078,71,B
1820062,71,B
1820069,71,B
1820061,71,B
1820060,71,B
1820073,71,B
1820215,71,B
1820065,71,B
1820223,71,B
1820063,71,B
1820081,71,B
1820157,71,B
1820095,71,B
1820013,71,B
1820092,71,B
1820133,71,B
1820012,71,B
1820192,71,B
1820085,71,B
1720170,71,B
1820067,71,B
1820015,71,B
1820068,71,B
1820010,71,B
1820168,71,B
1820066,71,B
1820080,71,B
1820079,71,B
1820159,71,B
1820070,71,B
1820186,71,B
1820190,71,B
1820185,71,B
1820036,71,B
1820184,71,B
1820187,71,B
1820089,71,B
1820075,71,B
1820202,74,B
1820088,74,B
1820134,74,B
1820064,74,B
1820180,74,B
1820106,74,B
1820086,74,B
1820078,74,B
1720100,74,B
1820062,74,B
1820069,74,B
1720159,74,B
1820061,74,B
1820060,74,B
1820073,74,B
1820215,74,B
1820065,74,B
1720208,74,B
1820223,74,B
1820063,74,B
1820081,74,B
1720132,74,B
1820157,74,B
1820095,74,B
1720119,74,B
1820013,74,B
1820092,74,B
1820133,74,B
1820012,74,B
1820192,74,B
1820085,74,B
1720170,74,B
1820067,74,B
1820015,74,B
1820068,74,B
1820010,74,B
1820168,74,B
1720156,74,B
1820066,74,B
1820080,74,B
1820079,74,B
1820159,74,B
1820070,74,B
1820186,74,B
1820190,74,B
1820185,74,B
1820036,74,B
1820184,74,B
1820187,74,B
1820089,74,B
1820202,72,B
1820088,72,B
1820134,72,B
1820064,72,B
1820180,72,B
1820106,72,B
1820086,72,B
1820078,72,B
1820062,72,B
1820069,72,B
1820061,72,B
1820060,72,B
1820073,72,B
1820215,72,B
1820065,72,B
1820223,72,B
1820063,72,B
1820081,72,B
1820157,72,B
1820095,72,B
1820013,72,B
1820092,72,B
1820133,72,B
1820012,72,B
1820192,72,B
1820085,72,B
1720170,72,B
1820067,72,B
1820015,72,B
1820068,72,B
1820010,72,B
1820168,72,B
1720156,72,B
1820066,72,B
1820080,72,B
1820079,72,B
1820159,72,B
1820070,72,B
1820186,72,B
1820190,72,B
1820185,72,B
1820036,72,B
1820184,72,B
1820187,72,B
1820089,72,B
1820075,72,B
1820202,75,B
1820088,75,B
1820134,75,B
1820064,75,B
1820180,75,B
1820106,75,B
1820086,75,B
1820078,75,B
1820062,75,B
1820069,75,B
1820061,75,B
1820060,75,B
1820073,75,B
1820215,75,B
1820065,75,B
1820223,75,B
1820063,75,B
1820081,75,B
1820157,75,B
1820095,75,B
1820013,75,B
1820092,75,B
1820133,75,B
1820012,75,B
1620217,75,B
1820192,75,B
1820085,75,B
1720170,75,B
1820067,75,B
1820015,75,B
1820068,75,B
1820010,75,B
1720113,75,B
1820168,75,B
1720150,75,B
1720156,75,B
1820066,75,B
1820080,75,B
1820079,75,B
1820159,75,B
1820070,75,B
1820186,75,B
1820190,75,B
1820185,75,B
1820036,75,B
1820184,75,B
1820187,75,B
1820089,75,B
1820075,75,B
1820202,5,B
1820088,5,B
1820134,5,B
1820064,5,B
1820180,5,B
1820106,5,B
1820086,5,B
1820078,5,B
1820062,5,B
1820069,5,B
1820061,5,B
1820060,5,B
1820073,5,B
1820215,5,B
1820065,5,B
1820223,5,B
1820063,5,B
1820081,5,B
1820157,5,B
1820095,5,B
1820013,5,B
1820092,5,B
1820133,5,B
1820012,5,B
1820192,5,B
1820085,5,B
1720170,5,B
1820067,5,B
1820015,5,B
1820068,5,B
1820010,5,B
1720113,5,B
1820168,5,B
1720156,5,B
1820066,5,B
1820080,5,B
1820079,5,B
1820159,5,B
1820070,5,B
1820186,5,B
1820190,5,B
1820185,5,B
1820036,5,B
1820184,5,B
1820187,5,B
1820089,5,B
1820075,5,B
1820202,73,B
1820088,73,B
1820134,73,B
1820064,73,B
1820180,73,B
1820106,73,B
1820086,73,B
1820078,73,B
1820062,73,B
1820069,73,B
1820061,73,B
1820060,73,B
1820073,73,B
1820215,73,B
1820065,73,B
1820223,73,B
1820063,73,B
1820081,73,B
1820157,73,B
1820095,73,B
1820013,73,B
1820092,73,B
1820133,73,B
1820012,73,B
1820192,73,B
1820085,73,B
1720170,73,B
1820067,73,B
1820015,73,B
1820068,73,B
1820010,73,B
1720113,73,B
1820168,73,B
1720178,73,B
1820066,73,B
1820080,73,B
1820079,73,B
1820159,73,B
1820070,73,B
1820186,73,B
1820190,73,B
1820185,73,B
1820036,73,B
1820184,73,B
1820187,73,B
1820089,73,B
1720154,77,C
1720126,77,C
1720153,77,C
1720133,77,C
1520036,77,C
1720134,77,C
1720095,77,C
1720104,77,C
1720161,77,C
1720093,77,C
1720112,77,C
1720194,77,C
1720096,77,C
1720123,77,C
1720097,77,C
1720155,77,C
1720094,77,C
1720135,77,C
1720150,77,C
1720171,77,C
1720130,77,C
1720136,77,C
1720185,77,C
1720154,80,C
1720126,80,C
1720153,80,C
1720100,80,C
1720133,80,C
1720134,80,C
1720159,80,C
1720208,80,C
1720095,80,C
1720215,80,C
1720132,80,C
1720119,80,C
1720104,80,C
1620170,80,C
1720161,80,C
1720093,80,C
1720112,80,C
1720194,80,C
1720096,80,C
1720123,80,C
1720097,80,C
1720155,80,C
1720185,80,C
1720094,80,C
1720135,80,C
1720171,80,C
1720130,80,C
1720136,80,C
1620113,80,C
1720154,78,C
1720126,78,C
1720153,78,C
1720133,78,C
1520036,78,C
1720134,78,C
1720095,78,C
1720104,78,C
1620170,78,C
1720161,78,C
1720093,78,C
1720'178,78,C
1720112,78,C
1720194,78,C
1720096,78,C
1720123,78,C
1720097,78,C
1720155,78,C
1720185,78,C
1720094,78,C
1720113,78,C
1720135,78,C
1720150,78,C
1520164,78,C
1720171,78,C
1720167,78,C
1720130,78,C
1720136,78,C
1820075,79,C
1720154,79,C
1720126,79,C
1720153,79,C
1720133,79,C
1720134,79,C
1720095,79,C
1720104,79,C
1620170,79,C
1720161,79,C
1720093,79,C
1720112,79,C
1720096,79,C
1720123,79,C
1720097,79,C
1720155,79,C
1720185,79,C
1720094,79,C
1720135,79,C
1720150,79,C
1720171,79,C
1720130,79,C
1720136,76,C
1720154,76,C
1720126,76,C
1720153,76,C
1720133,76,C
1720134,76,C
1720095,76,C
1720104,76,C
1620170,76,C
1720161,76,C
1720093,76,C
1720112,76,C
1720096,76,C
1720123,76,C
1720097,76,C
1620234,76,C
1720155,76,C
1720185,76,C
1620249,76,C
1720094,76,C
1720135,76,C
1720150,76,C
1720171,76,C
1620203,76,C
1620131,76,C
1720130,76,C
1720154,81,C
1720126,81,C
1720153,81,C
1720133,81,C
1720134,81,C
1720095,81,C
1720104,81,C
1620170,81,C
1720161,81,C
1720093,81,C
1720112,81,C
1720194,81,C
1720096,81,C
1720123,81,C
1720097,81,C
1620234,81,C
1720155,81,C
1720185,81,C
1720094,81,C
1720135,81,C
1720150,81,C
1720171,81,C
1720130,81,C
1720136,81,C
1720179,76,D
1720100,76,D
1720089,76,D
1720209,76,D
1720120,76,D
1720159,76,D
1720091,76,D
1720225,76,D
1720208,76,D
1720121,76,D
1720215,76,D
1720132,76,D
1720119,76,D
1720122,76,D
1720108,76,D
1720098,76,D
1720125,76,D
1720087,76,D
